,,,Throw Away,Heather Wallace,Pass,Ivan Sabourin,Pass,Sina Dee,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Yingdi Wu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Ariel Untiveros,Pass,Morgan Howard,Pass,Ariel Untiveros,Pass,Christine Beals,Pass,Yingdi Wu,Pass,Ariel Untiveros,Pass,Yingdi Wu,Pass,Ariel Untiveros,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Vanessa Lyon,Pass,Carrie-Anne Whyte(S),Pass,Mackenzie King,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Melissa Berry,Pass,Trevor Stocki,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Vanessa Lyon,Pass,David Townsend,Pass,Mackenzie King,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Morgan Howard,Pass,Ariel Untiveros,Pass,Christine Beals,Pass,Rob Tyson,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Carrie-Anne Whyte(S),Pass,Matt Trouble Andruff,Pass,Sina Dee,Pass,Carrie-Anne Whyte(S),Pass,Matt Trouble Andruff,Pass,Sina Dee,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Christine Beals,Pass,Rob Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Matt Trouble Andruff,Pass,David Townsend,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Dan Thomson,Pass,Stanley Kent,Pass,Dan Thomson,Pass,An Tran,Pass,Trevor Stocki,Pass,Dan Thomson,Pass,An Tran,Pass,Trevor Stocki,Pass,Stanley Kent,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Jen Cluthe,Pass,Matt Trouble Andruff,Pass,Sina Dee,Pass,Matt Trouble Andruff,Pass,Sina Dee,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Rob Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Jen Cluthe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Mackenzie King,Pass,Sina Dee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Stanley Kent,Pass,Dan Thomson,Pass,Stanley Kent,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Mackenzie King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Sebastien Benard,Pass,Mackenzie King,Pass,Matt Trouble Andruff,Pass,Mackenzie King,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Dan Thomson,Pass,Greg Kung,Pass,Stanley Kent,Pass,An Tran,Pass,Stanley Kent,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Ivan Sabourin,Pass,Heather Wallace,Pass,Sina Dee,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Hope Celani,Pass,Rob Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,David Townsend,Pass,Sebastien Benard,Pass,Sina Dee,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Melissa Berry,Pass,An Tran,Pass,Stanley Kent,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Ivan Sabourin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Vanessa Lyon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Stanley Kent,Pass,Melissa Berry,Pass,Stanley Kent,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Sina Dee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Ivan Sabourin,Pass,Matt Trouble Andruff,Pass,Mackenzie King,Pass,Vanessa Lyon,Pass,Sina Dee,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Hope Celani,Pass,Yingdi Wu,Pass,Rob Tyson,Pass,Morgan Howard,Pass,Ariel Untiveros,Pass,Morgan Howard,Pass,Rob Tyson,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Jen Cluthe,Pass,David Townsend,Pass,Sebastien Benard,Pass,Carrie-Anne Whyte(S),Pass,Matt Trouble Andruff,Pass,Sebastien Benard,Pass,David Townsend,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Dan Thomson,Pass,Stanley Kent,Pass,Greg Kung,Pass,An Tran,Pass,Stanley Kent,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Ivan Sabourin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,David Townsend,Pass,Sebastien Benard,Pass,Sina Dee,Pass,Sebastien Benard,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Rob Tyson,Pass,Yingdi Wu,Pass,Rob Tyson,Pass,Morgan Howard,Pass,Christine Beals,Pass,Ariel Untiveros,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Heather Wallace,Pass,Mackenzie King,Pass,Matt Trouble Andruff,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Hope Celani,Pass,Morgan Howard,Pass,Ariel Untiveros,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Matt Trouble Andruff,Pass,David Townsend,Pass,Mackenzie King,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Melissa Berry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,An Tran,Pass,Melissa Berry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Matt Trouble Andruff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Vanessa Lyon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Stanley Kent,Pass,Greg Kung,Pass,An Tran,Pass,Stanley Kent,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Ivan Sabourin,Pass,Sina Dee,Pass,Sebastien Benard,Pass,Heather Wallace,Pass,Sebastien Benard,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Yingdi Wu,Pass,Morgan Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Ivan Sabourin,Pass,Heather Wallace,Pass,David Townsend,Pass,Sina Dee,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Greg Kung,Pass,Trevor Stocki,Pass,Dan Thomson,Pass,Melissa Berry,Pass,Dan Thomson,Pass,Stanley Kent,Pass,Trevor Stocki,Pass,Dan Thomson,Pass,Stanley Kent,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Vanessa Lyon,Pass,Mackenzie King,Pass,Ivan Sabourin,Pass,Vanessa Lyon,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Dan Thomson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,An Tran,Pass,Trevor Stocki,Pass,An Tran,Pass,Stanley Kent,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Mackenzie King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Sina Dee,Pass,Mackenzie King,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Melissa Berry,Pass,Greg Kung,Pass,Stanley Kent,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Heather Wallace,Pass,Sebastien Benard,Pass,Matt Trouble Andruff,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Ariel Untiveros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Yingdi Wu,Pass,Morgan Howard,Pass,Yingdi Wu,Pass,Ariel Untiveros,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Heather Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Jen Cluthe,Pass,Matt Trouble Andruff,Pass,David Townsend,Pass,Matt Trouble Andruff,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Greg Kung,Pass,An Tran,Pass,Stanley Kent,Pass,Dan Thomson,Pass,Melissa Berry,Pass,Trevor Stocki,Pass,Stanley Kent,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Ivan Sabourin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Stanley Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Dan Thomson,Pass,Stanley Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sides,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Pull,Matt Trouble Andruff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Ariel Untiveros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Mackenzie King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Jen Cluthe,Pass,David Townsend,Pass,Mackenzie King,Pass,Jen Cluthe,Pass,Matt Trouble Andruff,Pass,Mackenzie King,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Rob Tyson,Pass,Morgan Howard,Pass,Ariel Untiveros,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Ivan Sabourin,Pass,Sina Dee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Dan Thomson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Trevor Stocki,Pass,An Tran,Pass,Dan Thomson,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Matt Trouble Andruff,Pass,Sina Dee,Pass,Vanessa Lyon,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Christine Beals,Pass,Hope Celani,Pass,Yingdi Wu,Pass,Ariel Untiveros,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Sebastien Benard,Pass,Jen Cluthe,Pass,Sebastien Benard,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Rob Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Morgan Howard,Pass,Hope Celani,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Heather Wallace,Pass,Sebastien Benard,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Christine Beals,Pass,Hope Celani,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Sebastien Benard,Pass,Ivan Sabourin,Pass,Sina Dee,Pass,Heather Wallace,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Greg Kung,Pass,Dan Thomson,Pass,Stanley Kent,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Mackenzie King,Pass,Matt Trouble Andruff,Pass,Mackenzie King,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Melissa Berry,Pass,Stanley Kent,Pass,Trevor Stocki,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Sina Dee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Yingdi Wu,Pass,Ariel Untiveros,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Jen Cluthe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Heather Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Rob Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Ivan Sabourin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Jen Cluthe,Pass,Matt Trouble Andruff,Pass,Sina Dee,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Dan Thomson,Pass,Greg Kung,Pass,Stanley Kent,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Sebastien Benard,Pass,Heather Wallace,Pass,Mackenzie King,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Morgan Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Morgan Howard,Pass,Ariel Untiveros,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Carrie-Anne Whyte(S),Pass,Mackenzie King,Pass,Sina Dee,Pass,Matt Trouble Andruff,Pass,Sina Dee,Pass,Vanessa Lyon,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Greg Kung,Pass,Stanley Kent,Pass,Melissa Berry,Pass,An Tran,Pass,Dan Thomson,Pass,Stanley Kent,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Matt Trouble Andruff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Matt Trouble Andruff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Melissa Berry,Pass,An Tran,Pass,Greg Kung,Pass,Stanley Kent,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Sina Dee,Pass,David Townsend,Pass,Jen Cluthe,Pass,Sina Dee,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Ariel Untiveros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Sina Dee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Ariel Untiveros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Ariel Untiveros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Ivan Sabourin,Pass,Sina Dee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Rob Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Morgan Howard,Pass,Yingdi Wu,Pass,Morgan Howard,Pass,Hope Celani,Pass,Rob Tyson,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,David Townsend,Pass,Matt Trouble Andruff,Pass,David Townsend,Pass,Mackenzie King,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Morgan Howard,Pass,Ariel Untiveros,Pass,Yingdi Wu,Pass,Ariel Untiveros,Pass,Christine Beals,Pass,Morgan Howard,Pass,Rob Tyson,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Sina Dee,Pass,David Townsend,Pass,Carrie-Anne Whyte(S),Pass,Vanessa Lyon,Pass,Sina Dee,Pass,Ivan Sabourin,Pass,Sina Dee,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Hope Celani,Pass,Ariel Untiveros,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Jen Cluthe,Pass,Heather Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Ariel Untiveros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Mackenzie King,Pass,Sebastien Benard,Pass,Jen Cluthe,Pass,Mackenzie King,Pass,Matt Trouble Andruff,Pass,David Townsend,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,An Tran,Pass,Trevor Stocki,Pass,Dan Thomson,Pass,Melissa Berry,Pass,Dan Thomson,Pass,Stanley Kent,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Sina Dee,Pass,Sebastien Benard,Pass,Heather Wallace,Pass,Sina Dee,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Ariel Untiveros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Yingdi Wu,Pass,Morgan Howard,Pass,Yingdi Wu,Pass,Ariel Untiveros,Pass,Yingdi Wu,Pass,Ariel Untiveros,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Sina Dee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Heather Wallace,Pass,David Townsend,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Morgan Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Morgan Howard,Pass,Hope Celani,Pass,Ariel Untiveros,Pass,Morgan Howard,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,David Townsend,Pass,Mackenzie King,Pass,Vanessa Lyon,Pass,Matt Trouble Andruff,Pass,David Townsend,Pass,Vanessa Lyon,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,An Tran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Greg Kung,Pass,Dan Thomson,Pass,An Tran,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Ivan Sabourin,Pass,Mackenzie King,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Hope Celani,Pass,Rob Tyson,Pass,Ariel Untiveros,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Mackenzie King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Matt Trouble Andruff,Pass,Heather Wallace,Pass,Matt Trouble Andruff,Pass,Mackenzie King,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Ariel Untiveros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Ariel Untiveros,Pass,Hope Celani,Pass,Yingdi Wu,Pass,Rob Tyson,Pass,Morgan Howard,Pass,Yingdi Wu,Pass,Ariel Untiveros,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Sebastien Benard,Pass,Carrie-Anne Whyte(S),Pass,Sebastien Benard,Pass,Sina Dee,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Yingdi Wu,Pass,Ariel Untiveros,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Matt Trouble Andruff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,David Townsend,Pass,Matt Trouble Andruff,Pass,Heather Wallace,Pass,David Townsend,Pass,Matt Trouble Andruff,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Greg Kung,,"D was missed durring the game, and Chris asked me to enter it manually",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Dump, Swing, Huck, Repeat vs Kindha's Disappointments",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,,1st half,12,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,,2nd half,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,,Score,22,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Pull,Al Colantonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Celine Dumais,Pass,Richard Gregory,Pass,Kinley Gee,Pass,Richard Gregory,Pass,Celine Dumais,Pass,Marie-Claude Lacombe,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Al Colantonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
