,D,Sebastien Belanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Chris Tran,Pass,Justine Price,Pass,Nick Vetvut,Pass,Sebastien Belanger,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Patrick Gauvin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Will Leckie,Pass,Al Colantonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Chris Tran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Carolanne Black(S),Pass,Justine Price,Pass,Sebastien Belanger,Pass,Justine Price,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Al Colantonio,Pass,Matt Masse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Kevin Hughes,Pass,Dan Shaver,Pass,Kevin Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Patrick Gauvin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Al Colantonio,Pass,Mark Donahue,Pass,Cassandra Cheung,Pass,Matt Masse,Pass,Cassandra Cheung,Pass,Al Colantonio,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Justine Price,Pass,Sebastien Belanger,Pass,Chris Tran,Pass,Edwin Wong,Pass,Justine Price,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Nick Theriault,Pass,Mark Donahue,Pass,Sandra Hanson,Pass,Matt Masse,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Carissa Wong,Pass,Justine Price,Pass,Sebastien Belanger,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Cassandra Cheung,Pass,Nick Theriault,Pass,Kirsten Querbach,Pass,Nick Theriault,Pass,Al Colantonio,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Nick Vetvut,Pass,Carissa Wong,Pass,Justine Price,Pass,Chris Tran,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Kirsten Querbach,Pass,Nick Theriault,Pass,Mark Donahue,Pass,Matt Masse,Pass,Will Leckie,Pass,Matt Masse,Pass,Cassandra Cheung,Pass,Will Leckie,Pass,Mark Donahue,Pass,Matt Masse,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Carolanne Black(S),Pass,Justine Price,Pass,Sebastien Belanger,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Mark Donahue,Pass,Al Colantonio,Pass,Patrick Gauvin,Pass,Matt Masse,Pass,Al Colantonio,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Sebastien Belanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Nick Theriault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Nick Theriault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Carolanne Black(S),Pass,Nick Vetvut,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Patrick Gauvin,Pass,Will Leckie,Pass,Cassandra Cheung,Pass,Al Colantonio,Pass,Patrick Gauvin,Pass,Kirsten Querbach,Pass,Al Colantonio,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Carissa Wong,Pass,Edwin Wong,Pass,Sebastien Belanger,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Nick Theriault,Pass,Matt Masse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Kevin Hughes,Pass,Carolanne Black(S),Pass,Nick Vetvut,Pass,Kyle Sprysa,Pass,Dan Shaver,Pass,Kevin Hughes,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Nick Theriault,Pass,Sandra Hanson,Pass,Patrick Gauvin,Pass,Al Colantonio,Pass,Nick Theriault,Pass,Al Colantonio,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Justine Price,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Will Leckie,Pass,Al Colantonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Kyle Sprysa,Pass,Justine Price,Pass,Carissa Wong,Pass,Kevin Hughes,Pass,Dan Shaver,Pass,Kyle Sprysa,Pass,Christopher LaFleur,Pass,Justine Price,Pass,Dan Shaver,Pass,Kevin Hughes,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Matt Masse,Pass,Al Colantonio,Pass,Cassandra Cheung,Pass,Patrick Gauvin,Pass,Kirsten Querbach,Pass,Al Colantonio,Pass,Matt Masse,Pass,Mark Donahue,Pass,Matt Masse,Pass,Cassandra Cheung,Pass,Al Colantonio,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sides,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Pull,Al Colantonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Sebastien Belanger,Pass,Carolanne Black(S),Pass,Chris Tran,Pass,Sebastien Belanger,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Will Leckie,Pass,Patrick Gauvin,Pass,Nick Theriault,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Christopher LaFleur,Pass,Justine Price,Pass,Dan Shaver,Pass,Kevin Hughes,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Al Colantonio,Pass,Patrick Gauvin,Pass,Al Colantonio,Pass,Kirsten Querbach,Pass,Al Colantonio,Pass,Cassandra Cheung,Pass,Patrick Gauvin,Pass,Mark Donahue,Pass,Sandra Hanson,Pass,Matt Masse,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Sebastien Belanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Nick Vetvut,Pass,Justine Price,Pass,Chris Tran,Pass,Edwin Wong,Pass,Nick Vetvut,Pass,Sebastien Belanger,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Al Colantonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Christopher LaFleur,Pass,Carolanne Black(S),Pass,Kyle Sprysa,Pass,Dan Shaver,Pass,Kevin Hughes,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Will Leckie,Pass,Al Colantonio,Pass,Nick Theriault,Pass,Patrick Gauvin,Pass,Cassandra Cheung,Pass,Nick Theriault,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Nick Vetvut,Pass,Edwin Wong,Pass,Justine Price,Pass,Sebastien Belanger,Pass,Edwin Wong,Pass,Sebastien Belanger,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Celine Dumais,Pass,Patrick Gauvin,Pass,Matt Masse,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Chris Tran,Pass,Carissa Wong,Pass,Edwin Wong,Pass,Chris Tran,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Nick Theriault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Nick Theriault,Pass,Patrick Gauvin,Pass,Nick Theriault,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Chris Tran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Carissa Wong,Pass,Carolanne Black(S),Pass,Nick Vetvut,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Will Leckie,Pass,Mark Donahue,Pass,Nick Theriault,Pass,Will Leckie,Pass,Matt Masse,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Nick Vetvut,Pass,Chris Tran,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Mark Donahue,Pass,Sandra Hanson,Pass,Patrick Gauvin,Pass,Kirsten Querbach,Pass,Sandra Hanson,Pass,Matt Masse,Pass,Al Colantonio,Pass,Matt Masse,Pass,Sandra Hanson,Pass,Matt Masse,Pass,Al Colantonio,Pass,Mark Donahue,Pass,Matt Masse,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Chris Tran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Kevin Hughes,Pass,Sebastien Belanger,Pass,Nick Vetvut,Pass,Sebastien Belanger,Pass,Edwin Wong,Pass,Sebastien Belanger,Pass,Chris Tran,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Will Leckie,Pass,Nick Theriault,Pass,Al Colantonio,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Carolanne Black(S),Pass,Kevin Hughes,Pass,Justine Price,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Nick Theriault,Pass,Al Colantonio,Pass,Celine Dumais,Pass,Patrick Gauvin,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Nick Vetvut,Pass,Chris Tran,Pass,Sebastien Belanger,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Nick Theriault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Matt Masse,Pass,Nick Theriault,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Edwin Wong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Nick Vetvut,Pass,Edwin Wong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Celine Dumais,Pass,Patrick Gauvin,Pass,Mark Donahue,Pass,Cassandra Cheung,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Sebastien Belanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Al Colantonio,Pass,Nick Theriault,Pass,Patrick Gauvin,Pass,Nick Theriault,Pass,Kirsten Querbach,Pass,Al Colantonio,Pass,Nick Theriault,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Edwin Wong,Pass,Chris Tran,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Sandra Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Justine Price,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Nick Theriault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Sandra Hanson,Pass,Al Colantonio,Pass,Will Leckie,Pass,Patrick Gauvin,Pass,Al Colantonio,Pass,Nick Theriault,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Edwin Wong,Pass,Sebastien Belanger,Pass,Chris Tran,Pass,Justine Price,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Patrick Gauvin,Pass,Kirsten Querbach,Pass,Al Colantonio,Pass,Nick Theriault,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Carissa Wong,Pass,Dan Shaver,Pass,Kevin Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Will Leckie,Pass,Nick Theriault,Pass,Cassandra Cheung,Pass,Will Leckie,Pass,Cassandra Cheung,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Kyle Sprysa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Carissa Wong,Pass,Dan Shaver,Pass,Kevin Hughes,Pass,Dan Shaver,Pass,Kevin Hughes,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Mark Donahue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Will Leckie,Pass,Nick Theriault,Pass,Will Leckie,Pass,Nick Theriault,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Justine Price,Pass,Chris Tran,Pass,Sebastien Belanger,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Al Colantonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Mark Donahue,Pass,Al Colantonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Justine Price,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Edwin Wong,Pass,Sebastien Belanger,Pass,Chris Tran,Pass,Nick Vetvut,Pass,Justine Price,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Kirsten Querbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Kirsten Querbach,Pass,Patrick Gauvin,Pass,Al Colantonio,Pass,Kirsten Querbach,Pass,Al Colantonio,Pass,Matt Masse,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Justine Price,Pass,Kevin Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Nick Theriault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Celine Dumais,Pass,Nick Theriault,Pass,Patrick Gauvin,Pass,Al Colantonio,Pass,Cassandra Cheung,Pass,Patrick Gauvin,Pass,Nick Theriault,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Justine Price,Pass,Chris Tran,Pass,Justine Price,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Nick Theriault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Will Leckie,Pass,Nick Theriault,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Edwin Wong,Pass,Chris Tran,Pass,Carolanne Black(S),Pass,Sebastien Belanger,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Celine Dumais,Pass,Patrick Gauvin,Pass,Al Colantonio,Pass,Matt Masse,Pass,Cassandra Cheung,Pass,Matt Masse,Pass,Al Colantonio,Pass,Mark Donahue,Pass,Matt Masse,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Chris Tran,Pass,Nick Vetvut,Pass,Sebastien Belanger,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dump, Swing, Huck , Repeat",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scoobers in Paris,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Pull,Nick Ierullo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Jen Cluthe,Pass,Yingdi Wu,Pass,Eric Jacques,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,James King,Pass,Lissa Greenspoon,Pass,Laura Chambers Storey,Pass,James King,Pass,Rob Ives,Pass,Laura Chambers Storey,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Yingdi Wu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Jen Cluthe,Pass,Yingdi Wu,Pass,Eric Jacques,Pass,Sebastien Benard,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Jim Robinson,Pass,James King,Pass,Nick Ierullo,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Eric Jacques,Pass,Sina Dee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Steve Chow,Pass,Rob Ives,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Ariel Untiveros(S),Pass,Sina Dee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,James King,Pass,Nick Ierullo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Sina Dee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Nick Ierullo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Nick Ierullo,Pass,James King,Pass,Nick Ierullo,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Sebastien Benard,Pass,Jen Cluthe,Pass,Eric Jacques,Pass,Sebastien Benard,Pass,Elise Milbradt,Pass,Jen Cluthe,Pass,Sebastien Benard,Pass,Ariel Untiveros(S),,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,James King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Eric Jacques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Steve Chow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Jean Surette,Pass,Rob Ives,Pass,James King,Pass,Jean Surette,Pass,Steve Chow,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Yingdi Wu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Yingdi Wu,Pass,Ariel Untiveros(S),Pass,Eric Jacques,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Graham Brown,Pass,Lissa Greenspoon,Pass,Nick Ierullo,Pass,Laura Chambers Storey,Pass,Jim Robinson,Pass,Nick Ierullo,Pass,Graham Brown,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Heather Wallace,Pass,Sina Dee,Pass,Jonathan Champagne,Pass,Sebastien Benard,Pass,Sina Dee,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Stephanie White,Pass,Steve Chow,Pass,Rob Ives,Pass,Steve Chow,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Jonathan Champagne,Pass,Ariel Untiveros(S),Pass,Yingdi Wu,Pass,Heather Wallace,Pass,Yingdi Wu,Pass,Sina Dee,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,James King,Pass,Graham Brown,Pass,Laura Chambers Storey,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Jen Cluthe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Ariel Untiveros(S),Pass,Eric Jacques,Pass,Sebastien Benard,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Jean Surette,Pass,Lissa Greenspoon,Pass,Laura Chambers Storey,Pass,Lissa Greenspoon,Pass,Graham Brown,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Sebastien Benard,Pass,Elise Milbradt,Pass,Eric Jacques,Pass,Sebastien Benard,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Stephanie White,Pass,Nick Ierullo,Pass,Rob Ives,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Heather Wallace,Pass,Sina Dee,Pass,Eric Jacques,Pass,Sina Dee,Pass,Sebastien Benard,Pass,Sina Dee,Pass,Elise Milbradt,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Graham Brown,Pass,Lissa Greenspoon,Pass,Steve Chow,Pass,James King,Pass,Laura Chambers Storey,Pass,James King,Pass,Laura Chambers Storey,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Eric Jacques,Pass,Jen Cluthe,Pass,Ariel Untiveros(S),,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Rob Ives,Pass,Nick Ierullo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Elise Milbradt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Yingdi Wu,Pass,Ariel Untiveros(S),Pass,Elise Milbradt,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
