,,,POINT,Kyle Sprysa,Pass,Heather Wallace,Pass,Sebastien Benard,Pass,Jen Cluthe,Pass,Heather Wallace,Pass,Sebastien Benard,Pass,Jen Cluthe,Pass,Mackenzie King,Pass,Jeff Hunt,Pass,Jen Cluthe,Pass,Heather Wallace,Pass,Sebastien Benard,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Megan Berry,Pass,Greg Probe,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Sebastien Benard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Sina Dee,Pass,Max Angel,Pass,Laura Knowles,Pass,Sina Dee,Pass,Sebastien Benard,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Nick Theriault,Pass,Amos Lee,Pass,Kinley Gee,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Andrew McGregor,Pass,Jeff Hunt,Pass,Sina Dee,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Geoff Liu,Pass,Kinley Gee,Pass,Jim Robinson,Pass,Kinley Gee,Pass,Jim Robinson,Pass,Kinley Gee,Pass,Jim Robinson,Pass,Kinley Gee,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Jeff Hunt,Pass,Sebastien Benard,Pass,Vanessa Lyon,Pass,Laura Knowles,Pass,Kyle Sprysa,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Jim Robinson,Pass,Clare Gee,Pass,Geoff Liu,Pass,Kinley Gee,Pass,Jim Robinson,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Laura Knowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Jeff Hunt,Pass,Laura Knowles,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Kinley Gee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Geoff Liu,Pass,Neena Sidhu,Pass,Geoff Liu,Pass,Kinley Gee,Pass,Jim Robinson,Pass,Kinley Gee,Pass,Neena Sidhu,Pass,Kinley Gee,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Max Angel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Kyle Sprysa,Pass,Vanessa Lyon,Pass,Jeff Hunt,Pass,Max Angel,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Jim Robinson,Pass,Kinley Gee,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Sina Dee,Pass,Andrew McGregor,Pass,Mackenzie King,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Neena Sidhu,Pass,Amos Lee,Pass,Nick Theriault,Pass,Amos Lee,Pass,Nick Theriault,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Mackenzie King,Pass,Sebastien Benard,Pass,Mackenzie King,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Kinley Gee,Pass,Amos Lee,Pass,Kinley Gee,Pass,Amos Lee,Pass,Kinley Gee,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Mackenzie King,Pass,Jeff Hunt,Pass,Vanessa Lyon,Pass,Mackenzie King,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Kinley Gee,Pass,Amos Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Mackenzie King,Pass,Heather Wallace,Pass,Kyle Sprysa,Pass,Sina Dee,Pass,Mackenzie King,Pass,Heather Wallace,Pass,Sina Dee,Pass,Mackenzie King,Pass,Kyle Sprysa,Pass,Mackenzie King,Pass,Max Angel,Pass,Mackenzie King,Pass,Kyle Sprysa,Pass,Max Angel,Pass,Sina Dee
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Amos Lee,Pass,Nick Theriault,Pass,Kinley Gee,Pass,Nick Theriault,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Vanessa Lyon,Pass,Laura Knowles,Pass,Vanessa Lyon,Pass,Jeff Hunt,Pass,Vanessa Lyon,Pass,Sebastien Benard,Pass,Andrew McGregor,Pass,Jeff Hunt,Pass,Sebastien Benard,Pass,Laura Knowles,Pass,Jeff Hunt,Pass,Vanessa Lyon,Pass,Sebastien Benard,Pass,Laura Knowles,Pass,Andrew McGregor
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Jim Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Greg Probe,Pass,Neena Sidhu,Pass,Kinley Gee,Pass,Clare Gee,Pass,Jim Robinson,Pass,Greg Probe,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Max Angel,Pass,Jeff Hunt,Pass,Vanessa Lyon,Pass,Laura Knowles,Pass,Sebastien Benard,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Clare Gee,Pass,Kinley Gee,Pass,Jim Robinson,Pass,Kinley Gee,Pass,Geoff Liu,Pass,Jim Robinson,Pass,Neena Sidhu,Pass,Kinley Gee,Pass,Greg Probe,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Mackenzie King,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Neena Sidhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Neena Sidhu,Pass,Nick Theriault,Pass,Neena Sidhu,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Mackenzie King,Pass,Jeff Hunt,Pass,Heather Wallace,Pass,Mackenzie King,Pass,Sina Dee,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Jim Robinson,Pass,Greg Probe,Pass,Clare Gee,Pass,Greg Probe,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Laura Knowles,Pass,Max Angel,Pass,Kyle Sprysa,Pass,Andrew McGregor,Pass,Sebastien Benard,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Clare Gee,Pass,Geoff Liu,Pass,Amos Lee,Pass,Megan Berry,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Kyle Sprysa,Pass,Sina Dee,Pass,Heather Wallace,Pass,Jen Cluthe,Pass,Jeff Hunt,Pass,Sina Dee,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Jim Robinson,Pass,Amos Lee,Pass,Neena Sidhu,Pass,Jim Robinson,Pass,Kinley Gee,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Max Angel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Andrew McGregor,Pass,Max Angel,Pass,Andrew McGregor,Pass,Sebastien Benard,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Amos Lee,Pass,Kinley Gee,Pass,Geoff Liu,Pass,Kinley Gee,Pass,Jim Robinson,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Max Angel,Pass,Vanessa Lyon,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Amos Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Amos Lee,Pass,Megan Berry,Pass,Jim Robinson,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Jen Cluthe,Pass,Heather Wallace,Pass,Sina Dee,Pass,Jen Cluthe,Pass,Kyle Sprysa,Pass,Sina Dee,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Clare Gee,Pass,Megan Berry,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Max Angel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Heather Wallace,Pass,Max Angel,Pass,Sina Dee,Pass,Jen Cluthe,Pass,Jeff Hunt,Pass,Kyle Sprysa,Pass,Sina Dee,Pass,Kyle Sprysa,Pass,Sina Dee,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Nick Theriault,Pass,Geoff Liu,Pass,Jim Robinson,Pass,Clare Gee,Pass,Nick Theriault,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Jeff Hunt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Jeff Hunt,Pass,Sebastien Benard,Pass,Vanessa Lyon,Pass,Andrew McGregor,Pass,Jeff Hunt,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Megan Berry,Pass,Greg Probe,Pass,Jim Robinson,Pass,Megan Berry,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Laura Knowles,Pass,Jeff Hunt,Pass,Andrew McGregor,Pass,Vanessa Lyon,Pass,Kyle Sprysa,Pass,Vanessa Lyon,Pass,Andrew McGregor,Pass,Vanessa Lyon,Pass,Jeff Hunt,Pass,Andrew McGregor,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Nick Theriault,Pass,Clare Gee,Pass,Kinley Gee,Pass,Nick Theriault,Pass,Kinley Gee,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Jen Cluthe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Sina Dee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Jim Robinson,Pass,Nick Theriault,Pass,Andrew Smith,Pass,Clare Gee,Pass,Kinley Gee,Pass,Clare Gee,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sides,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Pull,Andrew McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Megan Berry,Pass,Amos Lee,Pass,Nick Theriault,Pass,Megan Berry,Pass,Kinley Gee,Pass,Amos Lee,Pass,Kinley Gee,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Mackenzie King,Pass,Andrew McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Greg Probe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Nick Theriault,Pass,Amos Lee,Pass,Kinley Gee,Pass,Clare Gee,Pass,Greg Probe,Pass,Kinley Gee,Pass,Greg Probe,Pass,Amos Lee,Pass,Greg Probe,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Max Angel,Pass,Heather Wallace,Pass,Jen Cluthe,Pass,Jeff Hunt,Pass,Sina Dee,Pass,Jeff Hunt,Pass,Sina Dee,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Geoff Liu,Pass,Kinley Gee,Pass,Jim Robinson,Pass,Kinley Gee,Pass,Megan Berry,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Mackenzie King,Pass,Andrew McGregor,Pass,Mackenzie King,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Amos Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Kinley Gee,Pass,Amos Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Heather Wallace,Pass,Sebastien Benard,Pass,Jen Cluthe,Pass,Jeff Hunt,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Megan Berry,Pass,Andrew Smith,Pass,Megan Berry,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Jeff Hunt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Heather Wallace,Pass,Jeff Hunt,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Nick Theriault,Pass,Megan Berry,Pass,Kinley Gee,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Jeff Hunt,Pass,Jen Cluthe,Pass,Mackenzie King,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Amos Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Jim Robinson,Pass,Greg Probe,Pass,Amos Lee,Pass,Geoff Liu,Pass,Amos Lee,Pass,Clare Gee,Pass,Amos Lee,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Heather Wallace,Pass,Sebastien Benard,Pass,Jeff Hunt,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Geoff Liu,Pass,Amos Lee,Pass,Geoff Liu,Pass,Greg Probe,Pass,Clare Gee,Pass,Greg Probe,Pass,Geoff Liu,Pass,Jim Robinson,Pass,Amos Lee,Pass,Greg Probe,Pass,Amos Lee,Pass,Greg Probe,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Kyle Sprysa,Pass,Sina Dee,Pass,Vanessa Lyon,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Megan Berry,Pass,Nick Theriault,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Sebastien Benard,Pass,Jeff Hunt,Pass,Andrew McGregor,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Jim Robinson,Pass,Greg Probe,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Mackenzie King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Mackenzie King,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Greg Probe,Pass,Jim Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Mackenzie King,Pass,Sina Dee,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Kinley Gee,Pass,Amos Lee,Pass,Kinley Gee,Pass,Geoff Liu,Pass,Kinley Gee,Pass,Nick Theriault,Pass,Neena Sidhu,Pass,Kinley Gee,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Mackenzie King,Pass,Vanessa Lyon,Pass,Jeff Hunt,Pass,Sina Dee,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Greg Probe,Pass,Kinley Gee,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Max Angel,Pass,Jeff Hunt,Pass,Vanessa Lyon,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Neena Sidhu,Pass,Nick Theriault,Pass,Kinley Gee,Pass,Nick Theriault,Pass,Kinley Gee,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Mackenzie King,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Greg Probe,Pass,Neena Sidhu,Pass,Greg Probe,Pass,Jim Robinson,Pass,Nick Theriault,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Kyle Sprysa,Pass,Laura Knowles,Pass,Sina Dee,Pass,Mackenzie King,Pass,Sina Dee,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Neena Sidhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Greg Probe,Pass,Nick Theriault,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Laura Knowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Sina Dee,Pass,Jeff Hunt,Pass,Sina Dee,Pass,Laura Knowles,Pass,Jeff Hunt,Pass,Vanessa Lyon,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Geoff Liu,Pass,Amos Lee,Pass,Nick Theriault,Pass,Kinley Gee,Pass,Geoff Liu,Pass,Amos Lee,Pass,Kinley Gee,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Max Angel,Pass,Jen Cluthe,Pass,Sebastien Benard,Pass,Max Angel,Pass,Jen Cluthe,Pass,Sebastien Benard,Pass,Andrew McGregor,Pass,Heather Wallace,Pass,Andrew McGregor,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Amos Lee,Pass,Kinley Gee,Pass,Nick Theriault,Pass,Amos Lee,Pass,Kinley Gee,Pass,Megan Berry,Pass,Kinley Gee,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Sina Dee,Pass,Vanessa Lyon,Pass,Mackenzie King,Pass,Vanessa Lyon,Pass,Mackenzie King,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Neena Sidhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Clare Gee,Pass,Andrew Smith,Pass,Kinley Gee,Pass,Neena Sidhu,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Andrew McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Kinley Gee,Pass,Greg Probe,Pass,Jim Robinson,Pass,Kinley Gee,Pass,Jim Robinson,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Jeff Hunt,Pass,Laura Knowles,Pass,Vanessa Lyon,Pass,Mackenzie King,Pass,Sina Dee,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Game of Throws vs Conflict of Interest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,,1st half,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,,2nd half,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,,Score,26,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Pull,Sebastien Belanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Alex Bush,Pass,Stephen Close,Pass,Christopher Keates,Pass,Geofford Seaborn,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Justine Price,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Geofford Seaborn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Elise Milbradt,Pass,Christopher Keates,Pass,Geofford Seaborn,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Nick Vetvut,Pass,Sebastien Belanger,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,David Townsend,Pass,Kindha Gorman,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Jamie Wildgen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Jamie Wildgen,Pass,Steve Chow,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Kindha Gorman,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Kevin Hughes,Pass,Jamie Wildgen,Pass,Steve Chow,Pass,Kevin Hughes,Pass,Christine Beals,Pass,Steve Chow,Pass,Jamie Wildgen,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Wynne Gee,Pass,Jason Fraser,Pass,Geofford Seaborn,Pass,Stephen Close,Pass,Alex Bush,Pass,Stephen Close,Pass,Elise Milbradt,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Edwin Wong,Pass,Sebastien Belanger,Pass,Chris Tran,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Elise Milbradt,Pass,Stephen Close,Pass,Wynne Gee,Pass,Alex Bush,Pass,Elise Milbradt,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Justine Price,Pass,Sebastien Belanger,Pass,Edwin Wong,Pass,Justine Price,Pass,Sebastien Belanger,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Elise Milbradt,Pass,Wynne Gee,Pass,Alex Bush,Pass,Geofford Seaborn,Pass,Alex Bush,Pass,Stephen Close,Pass,Jason Fraser,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Stephanie White,Pass,Chris Tran,Pass,Stephanie White,Pass,Justine Price,Pass,Sebastien Belanger,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Christopher Keates,Pass,Geofford Seaborn,Pass,Saskia Vanderloo,Pass,Geofford Seaborn,Pass,Kindha Gorman,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Edwin Wong,Pass,Sebastien Belanger,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Stephen Close,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Elise Milbradt,Pass,Matthew Smith,Pass,Wynne Gee,Pass,Elise Milbradt,Pass,Alex Bush,Pass,Jason Fraser,Pass,Alex Bush,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
